label_id_long;label_id;parent_id;segment_description;label_name;
50302060000;5030206;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Drink Mixes;
50302070000;5030207;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Juices;
50302080000;5030208;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Sports/ Energy Drinks;
50302090000;5030209;50302;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Beverages  Water;
50303000000;50303;503;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Cooking;
50304000000;50304;503;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Desserts;
50305000000;50305;503;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Dining Out;
50305010000;5030501;50305;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Dining Out  Bakeries;
50305020000;5030502;50305;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Dining Out  Bars;
50305030000;5030503;50305;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Dining Out  Catering;
50305040000;5030504;50305;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Dining Out  Fast Food;
50305050000;5030505;50305;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Dining Out  Food Delivery Services;
50305060000;5030506;50305;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Dining Out  Restaurants;
50306000000;50306;503;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  Frozen;
50307000000;50307;503;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food;
50307010000;5030701;50307;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food  Ethic;
50307010100;503070101;5030701;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food  Ethic  Arabic Food;
50307010200;503070102;5030701;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food  Ethic  Asian Food;
50307010300;503070103;5030701;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food  Ethic  Indian Food;
50307010400;503070104;5030701;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food  Ethic  Mexican Food;
50307020000;5030702;50307;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food  Fruit;
50307030000;5030703;50307;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food  Snacks;
50307040000;5030704;50307;Frequency of consuming food and drinks;Purchases & Consumption  Food & Drink  General Food  Vegetables;
50400000000;504;5;Frequency of watching movies and series;Purchases & Consumption  Movies and Series;
50500000000;505;5;Frequency of listening to music and audio;Purchases & Consumption  Music and Audio;
50600000000;506;5;Frequency of visiting retail stores;Purchases & Consumption  Retail;
50601000000;50601;506;Frequency of visiting retail stores;Purchases & Consumption  Retail  Department Stores;
50602000000;50602;506;Frequency of visiting retail stores;Purchases & Consumption  Retail  Discounter;
50603000000;50603;506;Frequency of visiting retail stores;Purchases & Consumption  Retail  Factory Outlet Stores;
50604000000;50604;506;Frequency of visiting retail stores;Purchases & Consumption  Retail  Grocery Stores and Supermarkets;
50605000000;50605;506;Frequency of visiting retail stores;Purchases & Consumption  Retail  Music Stores;
50606000000;50606;506;Frequency of visiting retail stores;Purchases & Consumption  Retail  Shopping Malls;
50607000000;50607;506;Frequency of visiting retail stores;Purchases & Consumption  Retail  Specialty Stores;
50800000000;507;5;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion;
50801000000;50701;507;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty;
50801010000;5070101;50701;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Cosmetics;
50801010100;507010101;5070101;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Cosmetics  Decorative Cosmetics;
50801010200;507010102;5070101;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Cosmetics  Sustainable Cosmetic;
50801010300;507010103;5070101;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Cosmetics  Foundation;
50801020000;5070102;50701;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Fragrance;
50801030000;5070103;50701;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Grooming Supplies;
50801030100;507010301;5070103;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Grooming Supplies  Electric Shaver Groomer;
50801040000;5070104;50701;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Hair Care;
50801040100;507010401;5070104;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Hair Care  Hair Coloring;
50801040200;507010402;5070104;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Hair Care  Hair Conditioner;
50801040300;507010403;5070104;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Hair Care  Hair Growth Products;
50801040400;507010404;5070104;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Hair Care  Hair Spray;
50801040500;507010405;5070104;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Hair Care  Hair Styling Gel;
50801040600;507010406;5070104;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Hair Care  Shampoo;
50801050000;5070105;50701;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Personal Cleansing;
50801050100;507010501;5070105;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Personal Cleansing  Bath Products;
50801050200;507010502;5070105;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Personal Cleansing  Deodorant;
50801050300;507010503;5070105;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Personal Cleansing  Soap;
50801060000;5070106;50701;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Shaving;
50801060100;507010601;5070106;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Shaving  Blades;
50801060200;507010602;5070106;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Shaving  Razors;
50801060300;507010603;5070106;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Shaving  Shaving Cream;
50801070000;5070107;50701;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Skin Care;
50801070100;507010701;5070107;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Skin Care  Hand & Body Lotion;
50801070200;507010702;5070107;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Skin Care  Lip Care;
50801070300;507010703;5070107;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Beauty  Skin Care  Skin Care;
50802000000;50702;507;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Brands;
50802010000;5070201;50702;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Brands  L'Oreal;
50802020000;5070202;50702;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Brands  Nivea;
50803000000;50703;507;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Clothing;
50803010000;5070301;50703;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Clothing  Children's Clothing;
50803020000;5070302;50703;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Clothing  Maternity Clothing;
50803030000;5070303;50703;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Clothing  Men's Fashion;
50803040000;5070304;50703;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Clothing  Sportswear;
50803050000;5070305;50703;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Clothing  Underwear and Lingerie;
50803060000;5070306;50703;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Clothing  Wedding Dresses/Bridal Wear/Tuxedos;
50803070000;5070307;50703;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Clothing  Women's Fashion;
50804000000;50704;507;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Footwear and Bags;
50804010000;5070401;50704;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Footwear and Bags  Bags;
50804020000;5070402;50704;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Footwear and Bags  Footwear;
50805000000;50705;507;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Jewelry and Accessories;
50805010000;5070501;50705;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Jewelry and Accessories  Fine Jewelry;
50805020000;5070502;50705;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Jewelry and Accessories  Sunglasses;
50805030000;5070503;50705;Frequency of purchasing or using beauty products and clothing;Purchases & Consumption  Style & Fashion  Jewelry and Accessories  Watches;
50900000000;508;5;Frequency of watching television;Purchases & Consumption  Television;
51000000000;509;5;Last travel(s) information;Purchases & Consumption  Travel;
51001000000;50901;509;Last travel(s) information;Purchases & Consumption  Travel  Adventure Travel;
51002000000;50902;509;Last travel(s) information;Purchases & Consumption  Travel  Beach Travel;
